BOPA_C	U35 Rice Locus	U35 Rice E-Score	U35_Rice Description
11_20303	LOC_Os06g01390	0	"protein acyl-coenzyme A oxidase 1.2, peroxisomal, putative, expressed"
12_30296	LOC_Os08g10540	3.00E-80	"protein retrotransposon protein, putative, LINE subclass"
12_20016	LOC_Os09g39920	0.000001	"protein beta-1,4-mannan synthase, putative, expressed"
11_10971	LOC_Os11g24540	1.00E-142	"protein signal peptide peptidase-like 2B, putative, expressed"
12_31072	LOC_Os11g39450	1.00E-89	"protein stem rust resistance protein, putative, expressed"
12_31076	LOC_Os11g39450	1.00E-89	"protein stem rust resistance protein, putative, expressed"
11_10682	LOC_Os06g01500	1.00E-156	"protein IQ calmodulin-binding motif family protein, expressed"
11_21443	LOC_Os06g01650	0	protein expressed protein
11_11132	LOC_Os12g24330	0	protein expressed protein
12_30472	LOC_Os12g24390	1.00E-177	"protein retrotransposon protein, putative, unclassified, expressed"
11_10894	LOC_Os03g03350	1.00E-154	"protein glycoside hydrolase, family 28, putative, expressed"
11_10121	LOC_Os06g01850	1.00E-175	"protein ferredoxin--NADP reductase, leaf isozyme, chloroplast precursor, putative, expressed"
12_20201	LOC_Os06g01850	1.00E-175	"protein ferredoxin--NADP reductase, leaf isozyme, chloroplast precursor, putative, expressed"
11_21307	LOC_Os10g21930	1.00E-174	"protein kelch motif family protein, expressed"
12_31350	LOC_Os06g02260	1.00E-117	"protein callose synthase catalytic subunit, putative, expressed"
12_10375	LOC_Os11g03770	4.00E-10	protein hypothetical protein
11_11179	LOC_Os06g02220	1.00E-123	"protein MTA/SAH nucleosidase, putative, expressed"
11_20242	LOC_Os06g02144	0	"protein 6-phosphogluconate dehydrogenase, decarboxylating, putative, expressed"
12_30836	LOC_Os06g02220	1.00E-123	"protein MTA/SAH nucleosidase, putative, expressed"
12_31173	LOC_Os06g02370	0	protein expressed protein
11_11031	LOC_Os06g31070	6.00E-24	"protein prolamin PPROL 17 precursor, putative, expressed"
11_11495	LOC_Os06g02440	1.00E-106	protein expressed protein
12_11433	LOC_Os06g02550	0	"protein serine/threonine-protein kinase MAK, putative, expressed"
12_10406	LOC_Os07g06550	0	protein expressed protein
11_20534	LOC_Os06g02240	1.00E-115	"protein nucleic acid binding protein, putative, expressed"
12_11035	LOC_Os03g28330	0	"protein sucrose synthase 2, putative, expressed"
11_20307	LOC_Os06g02420	4.00E-31	"protein ATOZI1, putative, expressed"
11_20245	LOC_Os06g03486	1.00E-23	protein expressed protein
12_31450	LOC_Os06g03640	0.000000001	"protein protein binding protein, putative, expressed"
12_20227	LOC_Os05g10210	1.00E-72	"protein stem 28 kDa glycoprotein precursor, putative, expressed"
11_10841	LOC_Os06g03690	1.00E-105	"protein nucleic acid binding protein, putative, expressed"
11_10851	LOC_Os06g03910	1.00E-125	"protein hydrolase, NUDIX family protein, expressed"
11_20755	LOC_Os04g56540	0.00000005	protein expressed protein
11_20014	LOC_Os04g59150	4.00E-52	"protein peroxidase 12 precursor, putative, expressed"
11_21437	LOC_Os06g09420	1.00E-66	"protein DNA binding protein, putative, expressed"
12_30902	LOC_Os06g04200	0	"protein granule-bound starch synthase 1, chloroplast precursor, putative, expressed"
12_11052	LOC_Os01g73220	1.00E-136	"protein peroxidase 12 precursor, putative, expressed"
12_30723	LOC_Os06g03940	1.00E-111	"protein spastin, putative, expressed"
11_20722	LOC_Os06g04280	0	"protein 3-phosphoshikimate 1-carboxyvinyltransferase, chloroplast precursor, putative, expressed"
11_21050	LOC_Os10g01550	0	"protein transposon protein, putative, Mutator sub-class, expressed"
11_10025	LOC_Os06g04270	0	"protein transketolase, chloroplast precursor, putative, expressed"
11_20495	LOC_Os06g04530	1.00E-154	"protein ATP-dependent Clp protease proteolytic subunit 2, putative, expressed"
12_30530	LOC_Os06g04620	0	"protein GDP-mannose 4,6 dehydratase 2, putative, expressed"
11_20443	LOC_Os06g04800	1.00E-126	"protein proteasome subunit beta type 6 precursor, putative, expressed"
12_30780	LOC_Os01g22230	1.00E-140	"protein peroxidase 1 precursor, putative, expressed"
12_31351	LOC_Os05g08600	7.00E-70	"protein PRP38 pre-mRNA processing factor 38 domain containing B, putative, expressed"
11_10965	LOC_Os08g29200	8.00E-44	"protein polygalacturonase-1 non-catalytic beta subunit precursor, putative, expressed"
12_30040	LOC_Os01g15709	1.00E-135	"protein transferase, putative"
11_20162	LOC_Os06g04950	7.00E-43	"protein early nodulin 93, putative, expressed"
11_10920	LOC_Os06g05350	7.00E-79	"protein DNA-binding protein p24, putative, expressed"
12_30063	LOC_Os06g05550	1.00E-167	"protein anther-specific proline-rich protein APG precursor, putative, expressed"
11_20507	LOC_Os12g08280	1.00E-90	protein expressed protein
11_10451	LOC_Os06g05660	0	protein expressed protein
12_30702	LOC_Os08g32850	0	"protein propionyl-CoA carboxylase beta chain, mitochondrial precursor, putative, expressed"
11_20758	LOC_Os11g05730	2.00E-70	"protein histone H3, putative, expressed"
11_10232	LOC_Os01g18070	1.00E-133	"protein transcription factor APFI, putative, expressed"
11_20993	LOC_Os02g04160	2.00E-40	"protein transcription elongation factor 1, putative, expressed"
12_30141	LOC_Os06g05700	1.00E-165	"protein cysteine synthase, putative, expressed"
11_20192	LOC_Os06g05880	1.00E-66	"protein profilin-2, putative, expressed"
12_30083	LOC_Os06g06090	0	"protein OsMPK6 - putative MAPK based on amino acid sequence homology, expressed"
12_30219	LOC_Os11g03290	0	"protein nucleoside-triphosphatase, putative, expressed"
12_30242	LOC_Os04g44950	1.00E-114	"protein carbonyl reductase 1, putative, expressed"
12_30893	LOC_Os05g44180	2.00E-71	"protein OsFTL10 - Rice FT-Like10 homogous to Arabidopsis Flowering Locus T gene, expressed"
12_30894	LOC_Os05g44180	2.00E-71	"protein OsFTL10 - Rice FT-Like10 homogous to Arabidopsis Flowering Locus T gene, expressed"
12_30895	LOC_Os05g44180	2.00E-71	"protein OsFTL10 - Rice FT-Like10 homogous to Arabidopsis Flowering Locus T gene, expressed"
11_11068	LOC_Os06g06250	0	"protein alpha-L-fucosidase 2 precursor, putative, expressed"
11_20126	LOC_Os06g06370	7.00E-60	protein expressed protein
11_10838	LOC_Os06g06410	1.00E-104	"protein nucleolar protein involved in pre-mRNA processing, putative, expressed"
12_10218	LOC_Os06g06290	0	"protein alpha-L-fucosidase 2 precursor, putative, expressed"
11_10056	LOC_Os06g06560	0	"protein soluble starch synthase 1, chloroplast precursor, putative, expressed"
12_31305	LOC_Os11g32070	3.00E-17	"protein LGC1, putative"
11_10576	LOC_Os06g06980	1.00E-132	"protein caffeoyl-CoA O-methyltransferase 1, putative, expressed"
11_10327	LOC_Os05g07050	0	"protein pre-mRNA-processing-splicing factor 8, putative, expressed"
12_30065	LOC_Os06g07030	1.00E-60	"protein dehydration responsive element binding protein, putative, expressed"
12_10979	LOC_Os06g07120	1.00E-134	"protein dehydrodolichyl diphosphate synthase 6, putative, expressed"
12_10368	LOC_Os06g07350	0	"protein pre-mRNA-splicing factor SLT11, putative, expressed"
12_30143	LOC_Os08g37432	1.00E-162	"protein transparent testa 12 protein, putative, expressed"
11_21528	LOC_Os06g07540	0	protein expressed protein
12_11339	LOC_Os06g07820	1.00E-105	"protein BSD domain containing protein, expressed"
11_21491	LOC_Os06g08032	1.00E-107	"protein flavonol synthase/flavanone 3-hydroxylase, putative, expressed"
12_30528	LOC_Os06g08005	1.00E-180	"protein transferase, transferring glycosyl groups, putative, expressed"
11_20357	LOC_Os06g08080	0	"protein pyrophosphate-energized vacuolar membrane proton pump, putative, expressed"
11_21326	LOC_Os08g19320	1.00E-112	"protein aberrant root formation protein 4, putative, expressed"
11_20249	LOC_Os02g55390	2.00E-24	"protein 60S ribosomal protein L39, putative, expressed"
12_30545	LOC_Os06g08480	2.00E-59	"protein CHD3-type chromatin remodeling factor PICKLE, putative, expressed"
12_30752	LOC_Os11g39420	2.00E-36	"protein jacalin-like lectin domain containing protein, expressed"
11_10772	LOC_Os06g08530	0	"protein ubiquitin-specific protease 23, putative, expressed"
12_30371	LOC_Os08g34280	1.00E-91	"protein dihydroflavonol-4-reductase, putative, expressed"
11_20074	LOC_Os09g25150	9.00E-54	"protein dihydroflavonol-4-reductase, putative, expressed"
12_20031	LOC_Os01g15448	2.00E-43	protein expressed protein
11_20466	LOC_Os01g46070	1.00E-172	"protein malate dehydrogenase, mitochondrial precursor, putative, expressed"
12_10696	LOC_Os06g08720	0	"protein serine carboxypeptidase K10B2.2 precursor, putative, expressed"
11_20790	LOC_Os06g08740	0	protein expressed protein
11_20113	LOC_Os06g08730	6.00E-85	protein expressed protein
11_10726	LOC_Os06g08840	5.00E-89	"protein splicing factor, arginine/serine-rich 7, putative, expressed"
12_30290	LOC_Os06g08850	1.00E-160	"protein cyclic nucleotide-gated ion channel 14, putative, expressed"
12_30181	LOC_Os06g09320	1.00E-160	"protein tac7077, putative, expressed"
12_10959	LOC_Os02g54180	2.00E-39	protein expressed protein
12_30576	LOC_Os06g09370	0	"protein helix-loop-helix DNA-binding domain containing protein, expressed"
11_11014	LOC_Os06g09450	0	"protein sucrose synthase 1, putative, expressed"
12_30879	LOC_Os06g09450	0	"protein sucrose synthase 1, putative, expressed"
12_30880	LOC_Os06g09450	0	"protein sucrose synthase 1, putative, expressed"
12_10403	LOC_Os06g09570	0	"protein nucleolar GTP-binding protein 1, putative, expressed"
11_10346	LOC_Os06g09688	5.00E-75	"protein chaperonin, chloroplast precursor, putative, expressed"
11_10721	LOC_Os07g12080	6.00E-29	"protein trypsin/factor XIIA inhibitor precursor, putative, expressed"
11_10050	LOC_Os06g10770	1.00E-129	"protein aminoacylase-1, putative, expressed"
11_20975	LOC_Os06g11430	1.00E-126	"protein FIP1, putative, expressed"
12_30149	LOC_Os06g11790	1.00E-40	"protein oxidation resistance protein 1, putative, expressed"
12_10605	LOC_Os06g11130	1.00E-88	"protein gibberellin receptor GID1L2, putative, expressed"
11_20750	LOC_Os06g11290	0	"protein 12-oxophytodienoate reductase 2, putative, expressed"
12_10657	LOC_Os06g11290	0	"protein 12-oxophytodienoate reductase 2, putative, expressed"
11_21270	LOC_Os06g11490	5.00E-68	"protein blue copper protein precursor, putative, expressed"
12_10267	LOC_Os06g11800	1.00E-158	"protein annexin-like protein RJ4, putative, expressed"
11_20671	LOC_Os06g12310	1.00E-146	"protein aquaporin NIP4.1, putative, expressed"
11_11098	LOC_Os06g12530	1.00E-131	"protein nuclear migration protein nudC, putative, expressed"
12_11525	LOC_Os06g36180	3.00E-69	"protein amino acid transporter, putative, expressed"
12_30639	LOC_Os08g31090	1.00E-38	protein expressed protein
12_31463	LOC_Os08g32930	2.00E-66	protein expressed protein
11_11348	LOC_Os02g51320	1.00E-32	"protein DNA binding protein, putative, expressed"
12_31441	LOC_Os06g12220	2.00E-94	"protein HVA22-like protein a, putative, expressed"
12_11242	LOC_Os06g13000	1.00E-110	"protein ankyrin repeat protein, chloroplast precursor, putative, expressed"
11_11028	LOC_Os06g13660	0	"protein alanyl-tRNA synthetase, putative, expressed"
11_20060	LOC_Os06g13680	3.00E-38	"protein B12D protein, expressed"
11_10431	LOC_Os06g13820	0	"protein dynamin-2A, putative, expressed"
11_20195	LOC_Os10g11500	3.00E-76	"protein pathogenesis-related protein PRB1-3 precursor, putative, expressed"
12_30125	LOC_Os05g23720	1.00E-175	"protein ADP,ATP carrier protein, mitochondrial precursor, putative, expressed"
12_30832	LOC_Os04g46620	0	"protein T-complex protein 1 subunit alpha, putative, expressed"
11_10153	LOC_Os06g13810	0	"protein pyrophosphate--fructose 6-phosphate 1-phosphotransferase beta subunit, putative, expressed"
12_11257	LOC_Os06g14400	1.00E-174	"protein 1-aminocyclopropane-1-carboxylate oxidase, putative, expressed"
12_30496	LOC_Os06g14620	0	"protein ribonucleoside-diphosphate reductase small chain, putative, expressed"
11_10299	LOC_Os06g15990	0	"protein aldehyde dehydrogenase, mitochondrial precursor, putative, expressed"
12_31452	LOC_Os06g19620	1.00E-107	"protein protein SFT2, putative, expressed"
12_11202	LOC_Os06g21140	1.00E-50	"protein glycine-rich cell wall structural protein precursor, putative, expressed"
11_11122	LOC_Os06g21380	0	"protein carboxyl-terminal-processing protease precursor, putative, expressed"
11_20827	LOC_Os06g21600	0	"protein selenoprotein O, putative, expressed"
12_21492	LOC_Os06g28050	1.00E-79	"protein 3Fe-4S ferredoxin, putative, expressed"
12_11045	LOC_Os06g29180	0	"protein formate dehydrogenase 1, mitochondrial precursor, putative, expressed"
12_11103	LOC_Os06g30370	1.00E-82	"protein OsMFT1 - Rice MFT-Like1 homogous to Arabidopsis Mother of FT and TFL1 gene, expressed"
12_30997	LOC_Os10g39410	2.00E-53	"protein histone H4, putative, expressed"
12_31120	LOC_Os06g44280	2.00E-22	"protein fibroin heavy chain precursor, putative, expressed"
11_10983	LOC_Os08g38820	1.00E-143	"protein transmembrane 9 superfamily protein member 2 precursor, putative, expressed"
12_21167	LOC_Os08g39160	1.00E-121	"protein phosphoribosylglycinamide formyltransferase, chloroplast precursor, putative, expressed"
11_20885	LOC_Os08g39300	0	"protein serine--glyoxylate aminotransferase, putative, expressed"
12_30344	LOC_Os08g39450	4.00E-60	"protein multiple stress-responsive zinc-finger protein ISAP1, putative, expressed"
12_30595	LOC_Os08g41250	1.00E-128	"protein signal recognition particle receptor beta subunit, putative, expressed"
12_10655	LOC_Os08g42040	1.00E-60	"protein lipid transfer protein, putative, expressed"
12_30581	LOC_Os07g12530	0	"protein ubiquinone biosynthesis protein ubiB, putative, expressed"
11_10083	LOC_Os09g32976	1.00E-142	"protein 60S ribosomal protein L7a, putative, expressed"
11_20911	LOC_Os05g41750	3.00E-40	"protein ATSMC3, putative, expressed"
11_10256	LOC_Os08g42000	6.00E-55	"protein nuclear transport factor 2, putative, expressed"
11_20879	LOC_Os08g42400	3.00E-66	"protein NAC domain-containing protein 68, putative, expressed"
12_10698	LOC_Os08g42560	0	"protein glycyl-tRNA synthetase 1, mitochondrial precursor, putative, expressed"
12_10268	LOC_Os08g42590	0	"protein mtN19-like protein, putative, expressed"
12_30760	LOC_Os08g42640	0	"protein VIP2 protein, putative, expressed"
11_10924	LOC_Os08g42740	1.00E-161	"protein protein ariadne-1, putative, expressed"
12_30794	LOC_Os08g42740	1.00E-112	"protein protein ariadne-1, putative, expressed"
12_30053	LOC_Os08g42920	1.00E-119	"protein 60S ribosomal protein L7, putative, expressed"
12_30486	LOC_Os08g43060	0	protein expressed protein
11_10394	LOC_Os08g43190	0	"protein sorbitol dehydrogenase, putative, expressed"
12_30544	LOC_Os08g43300	0	"protein SAY1, putative, expressed"
11_20893	LOC_Os08g43360	1.00E-125	"protein nucleic acid binding protein, putative, expressed"
12_10222	LOC_Os08g43580	1.00E-55	"protein acyl carrier protein 3, chloroplast precursor, putative, expressed"
12_30411	LOC_Os08g44290	1.00E-106	"protein ribonucleoprotein, chloroplast precursor, putative, expressed"
12_30492	LOC_Os08g44430	1.00E-125	"protein vesicle-associated membrane protein 727, putative, expressed"
12_31227	LOC_Os08g44460	6.00E-25	protein expressed protein
11_20828	LOC_Os08g44640	0	"protein retinoid-inducible serine carboxypeptidase precursor, putative, expressed"
11_20314	LOC_Os08g44770	1.00E-101	"protein superoxide dismutase, chloroplast precursor, putative, expressed"
12_10459	LOC_Os08g45190	6.00E-51	"protein PGR5, putative, expressed"
12_31000	LOC_Os04g57060	1.00E-26	"protein retrotransposon protein, putative, unclassified"
12_11477	LOC_Os05g23620	1.00E-166	"protein cytochrome c1, heme protein, mitochondrial precursor, putative, expressed"
11_10115	LOC_Os05g47810	0.00006	"protein UL36 very large tegument protein, putative, expressed"
12_30481	LOC_Os07g22600	1.00E-176	"protein spermidine synthase 1, putative, expressed"
11_10073	LOC_Os12g03880	1.00E-161	"protein 60S acidic ribosomal protein P0, putative, expressed"
11_21494	LOC_Os01g09830	7.00E-46	"protein OsGrx_A2 - glutaredoxin subgroup III, expressed"
11_10055	LOC_Os03g38000	1.00E-122	"protein 40S ribosomal protein S3, putative, expressed"
12_30589	LOC_Os08g01890	0	protein expressed protein
12_10581	LOC_Os08g02120	1.00E-178	"protein fructokinase-2, putative, expressed"
11_11219	LOC_Os08g02230	0	"protein FAD binding domain containing protein, putative, expressed"
11_21178	LOC_Os08g02250	0	"protein calmodulin binding protein, putative, expressed"
12_30574	LOC_Os08g02420	8.00E-79	"protein calmodulin, putative, expressed"
12_30475	LOC_Os08g02640	1.00E-153	"protein succinate dehydrogenase iron-sulfur protein,mitochondrial precursor, putative, expressed"
12_11146	LOC_Os08g02690	0	"protein topoisomerase-like protein, putative, expressed"
12_21319	LOC_Os08g02860	5.00E-87	"protein transposon protein, putative, unclassified, expressed"
11_21335	LOC_Os08g03470	1.00E-90	"protein snRNP protein, putative, expressed"
12_30449	LOC_Os08g04180	0	"protein tryptophan synthase beta chain 1, putative, expressed"
11_11352	LOC_Os08g04300	1.00E-167	"protein transferase, transferring glycosyl groups, putative, expressed"
