barley opa_index	Brach gene	evalue	description
	Bradi4g38590	1.00E-17	none
	Bradi4g38600	4.00E-40	none
	Bradi4g38610	3.00E-22	none
	Bradi4g38620	1.00E-128	none
	Bradi4g38630	2.00E-141	none
	Bradi4g38640	5.00E-44	none
	Bradi4g38650	1.00E-87	none
	Bradi4g38660	0	none
	Bradi4g38670	2.00E-29	none
	Bradi4g38680	2.00E-32	none
	Bradi4g38690	2.00E-70	none
	Bradi4g38700	4.00E-77	none
	Bradi4g38710	2.00E-37	none
	Bradi4g38720	7.00E-92	none
	Bradi4g38730	7.00E-97	none
12_11518	Bradi4g38740	0	none
	Bradi4g38750	1.00E-137	none
	Bradi4g38760	5.00E-114	none
12_30604	Bradi4g38770	0	none
	Bradi4g38780	2.00E-51	none
	Bradi4g38790	5.00E-44	none
	Bradi4g38800	3.00E-23	none
	Bradi4g38810	6.00E-84	none
	Bradi4g38820	3.00E-27	none
	Bradi4g38830	5.00E-76	none
	Bradi4g38840	2.00E-49	none
	Bradi4g38850	6.00E-11	none
12_30764	Bradi4g38860	3.00E-69	none
	Bradi4g38870	2.00E-22	none
	Bradi4g38880	2.00E-80	none
	Bradi4g38890	9.00E-88	none
	Bradi4g38900	1.00E-87	none
12_30795	Bradi4g38910	3.00E-23	none
	Bradi4g38920	1.00E-26	none
	Bradi4g38930	2.00E-39	none
	Bradi4g38940		none
	Bradi4g38950	9.00E-168	none
	Bradi4g38960	0	none
	Bradi4g38970	4.00E-178	none
	Bradi4g38980	9.00E-100	none
	Bradi4g38990	1.00E-55	none
	Bradi4g39000	5.00E-108	none
	Bradi4g39010	6.00E-115	none
	Bradi4g39020	0	none
	Bradi4g39030	2.00E-58	none
	Bradi4g39040	0	none
	Bradi4g39050	7.00E-112	none
	Bradi4g39060	2.00E-163	none
	Bradi4g39070	0	none
	Bradi4g39080	3.00E-165	none
	Bradi4g39090	1.00E-52	none
	Bradi4g39100	5.00E-106	none
	Bradi4g39110	6.00E-95	none
	Bradi4g39120	0	none
	Bradi4g39130	4.00E-79	none
	Bradi4g39140	2.00E-171	none
	Bradi4g39150	1.00E-143	none
	Bradi4g39160	2.00E-80	none
	Bradi4g39170	0	none
	Bradi4g39180	3.00E-161	none
	Bradi4g39190	2.00E-59	none
	Bradi4g39200	2.00E-73	none
	Bradi4g39210	7.00E-164	none
	Bradi4g39220	5.00E-122	none
	Bradi4g39230		none
11_20455	Bradi4g39240	2.00E-93	none
	Bradi4g39250		none
	Bradi4g39260	9.00E-134	none
	Bradi4g39270	1.00E-99	none
	Bradi4g39280	2.00E-76	none
	Bradi4g39290	1.00E-17	none
	Bradi4g39300		none
	Bradi4g39310	1.00E-156	none
	Bradi4g39320	2.00E-62	none
	Bradi4g39330	1.00E-123	none
	Bradi4g39340	3.00E-22	none
12_11154	Bradi4g39350	0	none
11_11405	Bradi4g39360	5.00E-64	none
	Bradi4g39370	4.00E-103	none
	Bradi4g39380	1.00E-19	none
	Bradi4g39390	7.00E-129	none
	Bradi4g39400	3.00E-123	none
	Bradi4g39410	7.00E-77	none
	Bradi4g39420	1.00E-21	none
	Bradi4g39430	2.00E-123	none
	Bradi4g39440	9.00E-17	none
	Bradi4g39450	8.00E-11	none
	Bradi4g39460	2.00E-50	none
	Bradi4g39470	0	none
	Bradi4g39480	5.00E-83	none
	Bradi4g39490	6.00E-147	none
	Bradi4g39500	1.00E-53	none
	Bradi4g39510	5.00E-102	none
	Bradi4g39520	4.00E-11	none
	Bradi4g39530	3.00E-63	none
	Bradi4g39540	7.00E-35	none
	Bradi4g39550	0	none
	Bradi4g39560	1.00E-75	none
	Bradi4g39570	0	none
	Bradi4g39580	0	none
	Bradi4g39590	0	none
	Bradi4g39600	2.00E-129	none
	Bradi4g39610	3.00E-162	none
	Bradi4g39620	8.00E-32	none
	Bradi4g39630	5.00E-148	none
	Bradi4g39640	7.00E-14	none
12_30241	Bradi4g39650	3.00E-168	none
12_30241	Bradi4g39660	2.00E-172	none
	Bradi4g39670		none
	Bradi4g39680	1.00E-135	none
	Bradi4g39690		none
	Bradi4g39700		none
11_11405	Bradi4g39710	6.00E-66	none
	Bradi4g39720	1.00E-76	none
12_30895	Bradi4g39730	3.00E-45	none
	Bradi4g39740		none
12_30895	Bradi4g39750	2.00E-42	none
12_11103	Bradi4g39760	1.00E-35	none
	Bradi4g39770	2.00E-15	none
12_10810	Bradi4g39780	3.00E-78	none
	Bradi4g39790	6.00E-41	none
	Bradi4g39800	3.00E-11	none
	Bradi4g39810	8.00E-162	none
12_30843	Bradi4g39820	1.00E-89	none
	Bradi4g39830	7.00E-25	none
	Bradi4g39840	5.00E-48	none
12_30843	Bradi4g39850	1.00E-89	none
	Bradi4g39860	8.00E-162	none
12_30165	Bradi4g39870	3.00E-179	none
11_10252	Bradi4g39880	0	none
	Bradi4g39890		none
	Bradi4g39900	4.00E-47	none
	Bradi4g39910	1.00E-107	none
	Bradi4g39920	2.00E-119	none
11_21168	Bradi4g39930	6.00E-115	none
11_21168	Bradi4g39940	2.00E-113	none
	Bradi4g39950	8.00E-153	none
	Bradi4g39960	1.00E-152	none
	Bradi4g39970	2.00E-157	none
	Bradi4g39980	7.00E-162	none
	Bradi4g39990	1.00E-156	none
	Bradi4g40000		none
	Bradi4g40010	1.00E-26	none
	Bradi4g40020	2.00E-113	none
	Bradi4g40030	7.00E-135	none
	Bradi4g40040	5.00E-148	none
	Bradi4g40050		none
	Bradi4g40060	5.00E-40	none
12_30232	Bradi4g40070	1.00E-61	none
11_21200	Bradi4g40080	3.00E-50	none
	Bradi4g40090	2.00E-93	none
	Bradi4g40100	1.00E-22	none
11_10624	Bradi4g40110	1.00E-74	none
11_10624	Bradi4g40120	2.00E-73	none
	Bradi4g40130		none
	Bradi4g40140	5.00E-20	none
11_20864	Bradi4g40150	6.00E-153	none
	Bradi4g40160	0	none
11_20549	Bradi4g40170	6.00E-109	none
	Bradi4g40180	7.00E-108	none
	Bradi4g40190	7.00E-98	none
	Bradi4g40200	1.00E-77	none
	Bradi4g40210	6.00E-49	none
	Bradi4g40220	8.00E-12	none
	Bradi4g40230	8.00E-97	none
	Bradi4g40240	6.00E-69	none
	Bradi4g40250	2.00E-24	none
	Bradi4g40260	0	none
	Bradi4g40270	5.00E-45	none
12_30830	Bradi4g40280	0	none
11_21040	Bradi4g40290	1.00E-82	none
	Bradi4g40300	0	none
	Bradi4g40310		none
	Bradi4g40320		none
	Bradi4g40330		none
	Bradi4g40340	2.00E-82	none
	Bradi4g40350	3.00E-104	none
	Bradi4g40360	2.00E-38	none
	Bradi4g40370	8.00E-27	none
	Bradi4g40380	5.00E-100	none
	Bradi4g40390		none
	Bradi4g40400	7.00E-105	none
	Bradi4g40410	2.00E-105	none
	Bradi4g40420	7.00E-117	none
	Bradi4g40430	5.00E-131	none
	Bradi4g40440	0	none
	Bradi4g40450	2.00E-52	none
	Bradi4g40460	2.00E-41	none
	Bradi4g40470	1.00E-35	none
	Bradi4g40480	8.00E-40	none
11_10881	Bradi4g40490	2.00E-43	none
	Bradi4g40500	1.00E-49	none
	Bradi4g40510	0	none
11_20708	Bradi4g40520	0	none
	Bradi4g40530	2.00E-108	none
	Bradi4g40540	6.00E-88	none
11_21073	Bradi4g40550	4.00E-49	none
	Bradi4g40560	1.00E-84	none
	Bradi4g40570	2.00E-112	none
	Bradi4g40580	1.00E-111	none
	Bradi4g40590	5.00E-20	none
	Bradi4g40600	0	none
	Bradi4g40610	4.00E-37	none
11_11080	Bradi4g40620	2.00E-98	none
11_11080	Bradi4g40630	3.00E-67	none
11_11080	Bradi4g40640	5.00E-100	none
11_11080	Bradi4g40650	3.00E-73	none
	Bradi4g40660		none
	Bradi4g40670	7.00E-155	none
	Bradi4g40680	7.00E-102	none
	Bradi4g40690	2.00E-99	none
	Bradi4g40700	3.00E-98	none
	Bradi4g40710	3.00E-123	none
	Bradi4g40720	3.00E-68	none
	Bradi4g40730	4.00E-31	none
11_20269	Bradi4g40740	0	none
	Bradi4g40750	8.00E-56	none
	Bradi4g40760	1.00E-59	none
	Bradi4g40770	3.00E-54	none
	Bradi4g40780	4.00E-64	none
	Bradi4g40790	2.00E-87	none
11_10240	Bradi4g40800	2.00E-66	none
	Bradi4g40810	1.00E-90	none
	Bradi4g40820		none
	Bradi4g40830	0	none
	Bradi4g40840	4.00E-15	none
	Bradi4g40850	2.00E-11	none
	Bradi4g40860	7.00E-173	none
11_10481	Bradi4g40870	0	none
	Bradi4g40880		none
	Bradi4g40890	3.00E-47	none
	Bradi4g40900	7.00E-60	none
	Bradi4g40910	1.00E-41	none
11_20734	Bradi4g40920	1.00E-58	none
	Bradi4g40930	1.00E-41	none
	Bradi4g40940	7.00E-23	none
	Bradi4g40950		none
	Bradi4g40960	5.00E-127	none
11_21215	Bradi4g40970	3.00E-29	none
	Bradi4g40980		none
	Bradi4g40990	5.00E-98	none
	Bradi4g41000	2.00E-167	none
	Bradi4g41010		none
	Bradi4g41020		none
	Bradi4g41030	0	none
	Bradi4g41040	0	none
11_10081	Bradi4g41050	1.00E-97	none
	Bradi4g41060	3.00E-143	none
	Bradi4g41070	4.00E-93	none
	Bradi4g41080	1.00E-52	none
	Bradi4g41090	4.00E-37	none
	Bradi4g41100	1.00E-104	none
	Bradi4g41110	7.00E-88	none
	Bradi4g41120	2.00E-78	none
	Bradi4g41130	8.00E-88	none
	Bradi4g41140	2.00E-103	none
	Bradi4g41150	2.00E-32	none
	Bradi4g41160	5.00E-134	none
12_30084	Bradi4g41170	0	none
11_20461	Bradi4g41180	4.00E-161	none
12_30488	Bradi4g41190	0	none
	Bradi4g41200		none
11_20782	Bradi4g41210	5.00E-140	none
	Bradi4g41220		none
	Bradi4g41230	3.00E-129	none
	Bradi4g41240	2.00E-142	none
	Bradi4g41250	2.00E-15	none
	Bradi4g41260	8.00E-66	none
11_20524	Bradi4g41270	0	none
	Bradi4g41280	1.00E-18	none
	Bradi4g41290	3.00E-116	none
	Bradi4g41300	2.00E-34	none
	Bradi4g41310	1.00E-18	none
	Bradi4g41320	5.00E-36	none
	Bradi4g41330	8.00E-41	none
	Bradi4g41340	1.00E-51	none
	Bradi4g41350		none
	Bradi4g41360		none
	Bradi4g41370	3.00E-20	none
	Bradi4g41380	0	none
	Bradi4g41390	1.00E-80	none
	Bradi4g41400	2.00E-169	none
	Bradi4g41410	4.00E-101	none
	Bradi4g41420	1.00E-169	none
	Bradi4g41430		none
	Bradi4g41440	3.00E-102	none
	Bradi4g41450	3.00E-78	none
	Bradi4g41460	4.00E-77	none
	Bradi4g41470	7.00E-41	none
	Bradi4g41480	4.00E-23	none
	Bradi4g41490	6.00E-34	none
	Bradi4g41500		none
	Bradi4g41510	1.00E-26	none
11_11469	Bradi4g41520	0	none
	Bradi4g41530	4.00E-151	none
	Bradi4g41540	3.00E-70	none
	Bradi4g41550	0	none
11_20179	Bradi4g41560	5.00E-61	none
	Bradi4g41570	4.00E-67	none
12_10452	Bradi4g41580	0	none
	Bradi4g41590	1.00E-171	none
	Bradi4g41600	9.00E-112	none
	Bradi4g41610	7.00E-99	none
	Bradi4g41620		none
	Bradi4g41630		none
	Bradi4g41640		none
	Bradi4g41650	8.00E-125	none
	Bradi4g41660	3.00E-77	none
	Bradi4g41670		none
11_10028	Bradi4g41680	0	none
	Bradi4g41690	3.00E-93	none
	Bradi4g41700	3.00E-25	none
	Bradi4g41710	1.00E-21	none
	Bradi4g41720	3.00E-91	none
	Bradi4g41730	4.00E-56	none
	Bradi4g41740	1.00E-45	none
	Bradi4g41750	2.00E-80	none
	Bradi4g41760	2.00E-90	none
	Bradi4g41770	6.00E-49	none
	Bradi4g41780	0	none
	Bradi4g41790	0	none
	Bradi4g41800	2.00E-58	none
	Bradi4g41810	9.00E-21	none
	Bradi4g41820	8.00E-148	none
	Bradi4g41830	2.00E-113	none
	Bradi4g41840	8.00E-56	none
	Bradi4g41850	0	none
	Bradi4g41860	2.00E-34	none
	Bradi4g41870	2.00E-132	none
11_20302	Bradi4g41880	2.00E-21	none
	Bradi4g41890	1.00E-45	none
	Bradi4g41900		none
	Bradi4g41910	2.00E-123	none
11_20953	Bradi4g41920	9.00E-128	none
	Bradi4g41930	1.00E-75	none
	Bradi4g41940	5.00E-144	none
	Bradi4g41950	2.00E-22	none
	Bradi4g41960	0	none
	Bradi4g41970	4.00E-151	none
	Bradi4g41980	0	none
	Bradi4g41990	2.00E-72	none
	Bradi4g42000	5.00E-26	none
	Bradi4g42010	2.00E-23	none
	Bradi4g42020	6.00E-133	none
	Bradi4g42030	1.00E-56	none
	Bradi4g42040	1.00E-18	none
	Bradi4g42050	1.00E-76	none
	Bradi4g42060	9.00E-13	none
	Bradi4g42070	7.00E-96	none
	Bradi4g42080	2.00E-26	none
	Bradi4g42090	5.00E-53	none
	Bradi4g42100	1.00E-21	none
	Bradi4g42110	0	none
	Bradi4g42120	2.00E-12	none
	Bradi4g42130	7.00E-72	none
	Bradi4g42140	2.00E-30	none
	Bradi4g42150	1.00E-58	none
	Bradi4g42160	7.00E-74	none
	Bradi4g42170	7.00E-72	none
12_30924	Bradi4g42180	2.00E-22	none
	Bradi4g42190	5.00E-28	none
	Bradi4g42200		none
	Bradi4g42210	7.00E-161	none
	Bradi4g42220	2.00E-179	none
	Bradi4g42230	8.00E-173	none
	Bradi4g42240	1.00E-20	none
	Bradi4g42250		none
	Bradi4g42260		none
	Bradi4g42270		none
	Bradi4g42280	2.00E-54	none
	Bradi4g42290		none
	Bradi4g42300	0	none
	Bradi4g42310	2.00E-85	none
	Bradi4g42320	3.00E-127	none
	Bradi4g42330	8.00E-55	none
	Bradi4g42340	1.00E-116	none
	Bradi4g42350	1.00E-149	none
	Bradi4g42360	6.00E-120	none
	Bradi4g42370		none
	Bradi4g42380	3.00E-167	none
	Bradi4g42390	2.00E-28	none
	Bradi4g42400	1.00E-72	none
	Bradi4g42410		none
	Bradi4g42420		none
	Bradi4g42430	1.00E-44	none
	Bradi4g42440		none
	Bradi4g42450	1.00E-18	none
	Bradi4g42460		none
	Bradi4g42470	4.00E-23	none
	Bradi4g42480		none
	Bradi4g42490	5.00E-56	none
12_30133	Bradi4g42500	8.00E-124	none
	Bradi4g42510	8.00E-39	none
12_30133	Bradi4g42520	7.00E-144	none
	Bradi4g42530	3.00E-153	none
	Bradi4g42540	5.00E-150	none
	Bradi4g42550	3.00E-78	none
	Bradi4g42560	0	none
	Bradi4g42570	1.00E-60	none
	Bradi4g42580	2.00E-162	none
	Bradi4g42590	5.00E-63	none
12_20981	Bradi4g42600	1.00E-98	none
	Bradi4g42610	1.00E-158	none
	Bradi4g42620	1.00E-93	none
	Bradi4g42630	2.00E-16	none
	Bradi4g42640	5.00E-16	none
	Bradi4g42650		none
	Bradi4g42660	2.00E-11	none
	Bradi4g42670	6.00E-12	none
	Bradi4g42680	2.00E-11	none
	Bradi4g42690	6.00E-16	none
	Bradi4g42700		none
	Bradi4g42710	3.00E-51	none
	Bradi4g42720		none
	Bradi4g42730		none
	Bradi4g42740	5.00E-35	none
	Bradi4g42750	3.00E-71	none
	Bradi4g42760	4.00E-73	none
	Bradi4g42770		none
	Bradi4g42780	9.00E-67	none
	Bradi4g42790	2.00E-47	none
	Bradi4g42800	4.00E-104	none
	Bradi4g42810	0	none
	Bradi4g42820	2.00E-50	none
	Bradi4g42830	2.00E-50	none
	Bradi4g42840	0	none
12_30304	Bradi4g42850	3.00E-35	none
	Bradi4g42860	9.00E-126	none
	Bradi4g42870		none
	Bradi4g42880	7.00E-24	none
	Bradi4g42890	6.00E-116	none
	Bradi4g42900	6.00E-38	none
	Bradi4g42910	1.00E-40	none
	Bradi4g42920		none
	Bradi4g42930		none
11_10661	Bradi4g42940	2.00E-120	none
	Bradi4g42950	0	none
	Bradi4g42960	8.00E-144	none
	Bradi4g42970	9.00E-118	none
	Bradi4g42980	1.00E-38	none
	Bradi4g42990		none
	Bradi4g43000	3.00E-59	none
	Bradi4g43010		none
	Bradi4g43020		none
	Bradi4g43030	5.00E-80	none
	Bradi4g43040	2.00E-71	none
	Bradi4g43050	1.00E-31	none
	Bradi4g43060	2.00E-15	none
12_30109	Bradi4g43070	0	none
	Bradi4g43080	1.00E-86	none
	Bradi4g43090	1.00E-72	none
	Bradi4g43100		none
	Bradi4g43110	2.00E-104	none
	Bradi4g43120	3.00E-99	none
	Bradi4g43130	0	none
	Bradi4g43140	2.00E-46	none
	Bradi4g43150	8.00E-96	none
	Bradi4g43160	5.00E-26	none
12_30843	Bradi4g43170	6.00E-75	none
	Bradi4g43180	2.00E-124	none
	Bradi4g43190	1.00E-39	none
11_20302	Bradi4g43200	8.00E-26	none
	Bradi4g43210	1.00E-24	none
	Bradi4g43220	3.00E-84	none
	Bradi4g43230	0	none
	Bradi4g43240		none
	Bradi4g43250	4.00E-141	none
	Bradi4g43260	5.00E-126	none
	Bradi4g43270	8.00E-139	none
	Bradi4g43280	0	none
	Bradi4g43290	2.00E-99	none
	Bradi4g43300	0	none
	Bradi4g43310	4.00E-65	none
	Bradi4g43320	3.00E-131	none
	Bradi4g43330		none
	Bradi4g43340		none
	Bradi4g43350		none
	Bradi4g43360	4.00E-50	none
	Bradi4g43370	2.00E-78	none
	Bradi4g43380	9.00E-144	none
	Bradi4g43390	0	none
	Bradi4g43400	0	none
12_10173	Bradi4g43410	8.00E-43	none
	Bradi4g43420	5.00E-21	none
	Bradi4g43430	2.00E-164	none
12_30042	Bradi4g43440	4.00E-25	none
12_10173	Bradi4g43450	2.00E-49	none
	Bradi4g43460		none
12_10173	Bradi4g43470	1.00E-36	none
	Bradi4g43480		none
	Bradi4g43490	1.00E-171	none
	Bradi4g43500	2.00E-82	none
	Bradi4g43510	0	none
	Bradi4g43520	8.00E-136	none
12_10746	Bradi4g43530	0	none
	Bradi4g43540	8.00E-26	none
	Bradi4g43550	1.00E-49	none
	Bradi4g43560		none
	Bradi4g43570		none
	Bradi4g43580	0	none
	Bradi4g43590	0	none
	Bradi4g43600	5.00E-69	none
	Bradi4g43610	3.00E-106	none
	Bradi4g43620	5.00E-154	none
11_21348	Bradi4g43630	2.00E-61	none
	Bradi4g43640	4.00E-125	none
	Bradi4g43650	4.00E-94	none
	Bradi4g43660		none
	Bradi4g43670	0	none
	Bradi4g43680	2.00E-163	none
	Bradi4g43690	7.00E-98	none
	Bradi4g43700	5.00E-160	none
	Bradi4g43710	0	none
11_20625	Bradi4g43720	0	none
12_31394	Bradi4g43730	1.00E-98	none
	Bradi4g43740	1.00E-102	none
	Bradi4g43750	6.00E-80	none
	Bradi4g43760	2.00E-90	none
	Bradi4g43770		none
	Bradi4g43780	3.00E-149	none
	Bradi4g43790	4.00E-28	none
	Bradi4g43800	1.00E-25	none
	Bradi4g43810		none
11_10396	Bradi4g43820	1.00E-26	none
	Bradi4g43830	2.00E-57	none
	Bradi4g43840		none
11_11260	Bradi4g43850	5.00E-109	none
	Bradi4g43860	2.00E-95	none
	Bradi4g43870		none
	Bradi4g43880	2.00E-49	none
	Bradi4g43890	1.00E-16	none
12_30143	Bradi4g43900	1.00E-94	none
	Bradi4g43910	5.00E-101	none
	Bradi4g43920	3.00E-118	none
	Bradi4g43930	6.00E-22	none
	Bradi4g43940	1.00E-23	none
	Bradi4g43950	3.00E-115	none
	Bradi4g43960	4.00E-21	none
	Bradi4g43970	1.00E-19	none
	Bradi4g43980	1.00E-77	none
	Bradi4g43990	2.00E-124	none
11_11332	Bradi4g44000	7.00E-55	none
12_30219	Bradi4g44010	7.00E-75	none
11_10269	Bradi4g44020	1.00E-12	none
11_10269	Bradi4g44030	1.00E-139	none
	Bradi4g44040	2.00E-115	none
	Bradi4g44050	2.00E-18	none
	Bradi4g44060	9.00E-63	none
	Bradi4g44070	2.00E-107	none
	Bradi4g44080	6.00E-55	none
	Bradi4g44090	1.00E-57	none
	Bradi4g44100		none
	Bradi4g44110		none
11_20501	Bradi4g44120	3.00E-48	none
	Bradi4g44130	0	none
	Bradi4g44140	0	none
	Bradi4g44150		none
	Bradi4g44160	7.00E-48	none
	Bradi4g44170	4.00E-13	none
	Bradi4g44180		none
	Bradi4g44190	5.00E-60	none
	Bradi4g44200	3.00E-23	none
	Bradi4g44210		none
	Bradi4g44220	3.00E-27	none
	Bradi4g44230	1.00E-32	none
	Bradi4g44240	4.00E-137	none
	Bradi4g44250	1.00E-70	none
	Bradi4g44260	9.00E-97	none
	Bradi4g44270	4.00E-89	none
	Bradi4g44280	1.00E-119	none
	Bradi4g44290		none
	Bradi4g44300	4.00E-81	none
	Bradi4g44310	2.00E-61	none
	Bradi4g44320	2.00E-80	none
	Bradi4g44330		none
11_11241	Bradi4g44340	3.00E-83	none
	Bradi4g44350	3.00E-18	none
	Bradi4g44360	4.00E-19	none
	Bradi4g44370	5.00E-43	none
	Bradi4g44380	0	none
11_20737	Bradi4g44390	9.00E-82	none
	Bradi4g44400	5.00E-40	none
	Bradi4g44410	1.00E-31	none
	Bradi4g44420	4.00E-168	none
	Bradi4g44430	5.00E-101	none
	Bradi4g44440		none
	Bradi4g44450		none
11_11128	Bradi4g44460	0	none
	Bradi4g44470	7.00E-33	none
	Bradi4g44480	7.00E-36	none
	Bradi4g44490	3.00E-93	none
11_11506	Bradi4g44500	5.00E-90	none
	Bradi4g44510	7.00E-94	none
	Bradi4g44520		none
	Bradi4g44530	2.00E-144	none
	Bradi4g44540	0	none
	Bradi4g44550	9.00E-155	none
	Bradi4g44560	9.00E-70	none
	Bradi4g44570	5.00E-26	none
	Bradi4g44580	3.00E-71	none
	Bradi4g44590	1.00E-73	none
	Bradi4g44600	1.00E-30	none
	Bradi4g44610	6.00E-76	none
	Bradi4g44620		none
	Bradi4g44630		none
	Bradi4g44640		none
	Bradi4g44650		none
	Bradi4g44660	2.00E-60	none
	Bradi4g44670	0	none
	Bradi4g44680	1.00E-55	none
	Bradi4g44690	5.00E-42	none
	Bradi4g44700	1.00E-22	none
	Bradi4g44710	6.00E-169	none
	Bradi4g44720	8.00E-84	none
12_10558	Bradi4g44730	3.00E-54	none
	Bradi4g44740		none
12_30193	Bradi4g44750	3.00E-88	none
	Bradi4g44760	6.00E-101	none
	Bradi4g44770	1.00E-73	none
	Bradi4g44780	1.00E-88	none
11_20396	Bradi4g44790	1.00E-41	none
	Bradi4g44800	1.00E-56	none
	Bradi4g44810	0	none
	Bradi4g44820	5.00E-39	none
	Bradi4g44830	1.00E-121	none
	Bradi4g44840	5.00E-79	none
	Bradi4g44850	9.00E-45	none
	Bradi4g44860	2.00E-131	none
12_31117	Bradi4g44870	1.00E-99	none
12_10264	Bradi4g44880	0	none
	Bradi4g44890	3.00E-110	none
	Bradi4g44900	2.00E-54	none
	Bradi4g44910	2.00E-62	none
11_21260	Bradi4g44920	0	none
	Bradi4g44930	2.00E-78	none
	Bradi4g44940		none
	Bradi4g44950	8.00E-105	none
	Bradi4g44960	5.00E-113	none
	Bradi4g44970	5.00E-29	none
12_10508	Bradi4g44980	0	none
	Bradi4g44990	2.00E-25	none
	Bradi4g45000	1.00E-82	none
11_20239	Bradi4g45010	0	none
	Bradi4g45020	1.00E-28	none
	Bradi4g45030	1.00E-127	none
	Bradi4g45040	0	none
	Bradi4g45050	1.00E-79	none
	Bradi4g45060	1.00E-53	none
	Bradi4g45070	3.00E-19	none
	Bradi4g45080	6.00E-144	none
	Bradi4g45090		none
	Bradi4g45100		none
	Bradi4g45110	6.00E-65	none
	Bradi4g45120		none
	Bradi4g45130	5.00E-64	none
	Bradi4g45140	1.00E-42	none
	Bradi4g45150	7.00E-22	none
	Bradi4g45160	9.00E-27	none
	Bradi4g45170	1.00E-18	none
12_30268	Bradi4g45180	5.00E-97	none
	Bradi4g45190	7.00E-145	none
	Bradi4g45200	1.00E-48	none
	Bradi4g45210		none
	Bradi4g45220	4.00E-34	none
	Bradi4g45230	2.00E-162	none
	Bradi4g45240	0	none
	Bradi4g45250	1.00E-23	none
	Bradi4g45260	9.00E-52	none
	Bradi4g45270	1.00E-91	none
	Bradi4g45280	9.00E-40	none
	Bradi4g45290	1.00E-67	none
	Bradi4g45300	1.00E-108	none
	Bradi4g45310	0	none
	Bradi4g45320	6.00E-135	none
	Bradi4g45330	3.00E-24	none
	Bradi4g45340	6.00E-65	none
	Bradi4g45350	3.00E-96	none
11_20105	Bradi4g45360	1.00E-108	none
	Bradi4g45370		none
	Bradi4g45380	6.00E-58	none
	Bradi4g45390	6.00E-58	none
	Bradi4g45400	0	none
	Bradi4g45410	2.00E-99	none
11_20734	Bradi4g45420	2.00E-56	none
	Bradi4g45430	1.00E-11	none
	Bradi5g00200		none
	Bradi5g00210		none
	Bradi5g00220	2.00E-82	none
	Bradi5g00230	2.00E-42	none
	Bradi5g00430	9.00E-148	none
	Bradi5g00440	2.00E-25	none
	Bradi5g00450	3.00E-47	none
	Bradi5g00460	3.00E-25	none
	Bradi5g00470	2.00E-144	none
	Bradi5g00480		none
	Bradi5g00490	1.00E-25	none
	Bradi5g00500	1.00E-76	none
	Bradi5g00510	0	none
	Bradi5g00520		none
	Bradi5g00530	2.00E-18	none
	Bradi5g00540	0	none
	Bradi5g00550	1.00E-60	none
	Bradi5g00560	8.00E-34	none
11_21014	Bradi5g00570	2.00E-111	none
11_20609	Bradi5g00580	3.00E-50	none
	Bradi5g00590	1.00E-59	none
	Bradi5g00600	2.00E-75	none
12_10970	Bradi5g00610	4.00E-175	none
	Bradi5g00620	1.00E-37	none
	Bradi5g00630	7.00E-18	none
	Bradi5g00640	1.00E-52	none
	Bradi5g00650	9.00E-74	none
	Bradi5g00660	1.00E-18	none
	Bradi5g00670	5.00E-21	none
	Bradi5g00680		none
	Bradi5g00690	1.00E-64	none
	Bradi5g00700	0	none
	Bradi5g00710	1.00E-34	none
	Bradi5g00720	1.00E-13	none
	Bradi5g00730	2.00E-12	none
	Bradi5g00740	2.00E-25	none
	Bradi5g00750	2.00E-44	none
	Bradi5g00760	9.00E-16	none
	Bradi5g00770	1.00E-73	none
	Bradi5g00780	0	none
12_10230	Bradi5g00790	1.00E-64	none
	Bradi5g00800	3.00E-79	none
11_11059	Bradi5g00810	0	none
	Bradi5g00820	3.00E-46	none
	Bradi5g00830	8.00E-100	none
	Bradi5g00840	4.00E-106	none
	Bradi5g00850	0	none
	Bradi5g00860	3.00E-116	none
	Bradi5g00870	2.00E-65	none
	Bradi5g00880	2.00E-67	none
	Bradi5g00890	3.00E-77	none
	Bradi5g00900		none
	Bradi5g00910		none
	Bradi5g00920	2.00E-63	none
	Bradi5g00930	3.00E-45	none
	Bradi5g00940		none
	Bradi5g00950	2.00E-96	none
	Bradi5g00960		none
	Bradi5g00970	7.00E-53	none
12_30241	Bradi5g00980	6.00E-138	none
11_21174	Bradi5g00990	1.00E-109	none
	Bradi5g01000	1.00E-13	none
	Bradi5g01010	4.00E-179	none
	Bradi5g01020	8.00E-74	none
	Bradi5g01030	4.00E-27	none
	Bradi5g01040		none
	Bradi5g01050	2.00E-45	none
	Bradi5g01060	1.00E-52	none
	Bradi5g01070	6.00E-44	none
	Bradi5g01080	6.00E-39	none
	Bradi5g01090	8.00E-27	none
	Bradi5g01100	7.00E-22	none
	Bradi5g01110	1.00E-37	none
	Bradi5g01120		none
12_31224	Bradi5g01130	5.00E-153	none
	Bradi5g01140		none
	Bradi5g01150	5.00E-11	none
	Bradi5g01160	5.00E-157	none
	Bradi5g01170	0	none
12_10718	Bradi5g01180	3.00E-79	none
12_11119	Bradi5g01190	5.00E-74	none
	Bradi5g01200	4.00E-72	none
	Bradi5g01210	3.00E-115	none
	Bradi5g01220	0	none
	Bradi5g01230	0	none
	Bradi5g01240	2.00E-107	none
	Bradi5g01250		none
	Bradi5g01260		none
	Bradi5g01270	2.00E-26	none
	Bradi5g01280	0	none
